-59.5	-59.5	0.00434312	0.000592633	-nan	-0.00103587	0	0	0.333133
-59.5	-58.5	0.00435196	0.00177843	-nan	-0.00103909	0	0	0.337373
-59.5	-57.5	0.00436968	0.00296583	-nan	-0.00104555	0	0	0.341634
-59.5	-56.5	0.00439635	0.0041559	-nan	-0.00105527	0	0	0.345929
-59.5	-55.5	0.00443209	0.00534968	-nan	-0.00106829	0	0	0.350271
-59.5	-54.5	0.00447703	0.00654824	-nan	-0.00108467	0	0	0.354674
-59.5	-53.5	0.00453138	0.0077526	-nan	-0.00110447	0	0	0.359154
-59.5	-52.5	0.00459535	0.00896378	-nan	-0.00112778	0	0	0.363723
-59.5	-51.5	0.00466923	0.0101828	-nan	-0.00115469	0	0	0.368397
-59.5	-50.5	0.00475331	0.0114106	-nan	-0.00118533	0	0	0.373192
-59.5	-49.5	0.00484797	0.0126483	-nan	-0.00121982	0	0	0.378123
-59.5	-48.5	0.00495359	0.0138966	-nan	-0.0012583	0	0	0.383206
-59.5	-47.5	0.00507064	0.0151565	-nan	-0.00130096	0	0	0.38846
-59.5	-46.5	0.00519962	0.0164288	-nan	-0.00134797	0	0	0.393901
-59.5	-45.5	0.00534109	0.0177144	-nan	-0.00139955	0	0	0.399548
-59.5	-44.5	0.00549566	0.0190139	-nan	-0.00145592	0	0	0.405421
-59.5	-43.5	0.00566399	0.0203281	-nan	-0.00151735	0	0	0.411541
-59.5	-42.5	0.00584683	0.0216574	-nan	-0.00158411	0	0	0.417929
-59.5	-41.5	0.00604498	0.0230025	-nan	-0.00165652	0	0	0.424609
-59.5	-40.5	0.00625928	0.0243636	-nan	-0.00173491	0	0	0.431603
-59.5	-39.5	0.00649067	0.0257411	-nan	-0.00181967	0	0	0.438939
-59.5	-38.5	0.00674014	0.0271348	-nan	-0.00191121	0	0	0.446642
-59.5	-37.5	0.00700876	0.0285449	-nan	-0.00200997	0	0	0.454743
-59.5	-36.5	0.00729764	0.0299707	-nan	-0.00211644	0	0	0.46327
-59.5	-35.5	0.00760798	0.0314119	-nan	-0.00223116	0	0	0.472256
-59.5	-34.5	0.007941	0.0328673	-nan	-0.00235472	0	0	0.481735
-59.5	-33.5	0.00829798	0.0343357	-nan	-0.00248775	0	0	0.491744
-59.5	-32.5	0.00868022	0.0358153	-nan	-0.00263094	0	0	0.502319
-59.5	-31.5	0.00908899	0.0373036	-nan	-0.00278503	0	0	0.513501
-59.5	-30.5	0.00952553	0.0387977	-nan	-0.00295081	0	0	0.525331
-59.5	-29.5	0.00999099	0.0402936	-nan	-0.00312916	0	0	0.537852
-59.5	-28.5	0.0104863	0.0417865	-nan	-0.00332099	0	0	0.551108
-59.5	-27.5	0.0110122	0.0432704	-nan	-0.00352724	0	0	0.565143
-59.5	-26.5	0.0115689	0.0447377	-nan	-0.00374893	0	0	0.580004
-59.5	-25.5	0.0121561	0.0461792	-nan	-0.00398708	0	0	0.595732
-59.5	-24.5	0.0127725	0.0475834	-nan	-0.0042427	0	0	0.612367
-59.5	-23.5	0.0134157	0.0489363	-nan	-0.00451675	0	0	0.629944
-59.5	-22.5	0.0140815	0.0502205	-nan	-0.00481009	0	0	0.648487
-59.5	-21.5	0.0147634	0.0514149	-nan	-0.00512337	0	0	0.668006
-59.5	-20.5	0.0154515	0.0524934	-nan	-0.00545688	0	0	0.688492
-59.5	-19.5	0.0161314	0.0534243	-nan	-0.0058104	0	0	0.709905
-59.5	-18.5	0.0167826	0.054169	-nan	-0.00618291	0	0	0.732161
-59.5	-17.5	0.017376	0.0546805	-nan	-0.00657218	0	0	0.755117
-59.5	-16.5	0.0178709	0.0549022	-nan	-0.00697426	0	0	0.778547
-59.5	-15.5	0.0182112	0.0547664	-nan	-0.00738271	0	0	0.802108
-59.5	-14.5	0.0183191	0.0541932	-nan	-0.00778762	0	0	0.825302
-59.5	-13.5	0.0180888	0.0530901	-nan	-0.00817419	0	0	0.847413
-59.5	-12.5	0.0173767	0.0513534	-nan	-0.00852102	0	0	0.867443
-59.5	-11.5	0.0159906	0.048872	-nan	-0.00879787	0	0	0.884015
-59.5	-10.5	0.0136767	0.0455364	-nan	-0.00896313	0	0	0.895266
-59.5	-9.5	0.0101072	0.0412546	-nan	-0.00896124	0	0	0.898724
-59.5	-8.5	0.00487127	0.0359793	-nan	-0.00872093	0	0	0.891199
-59.5	-7.5	-0.00252255	0.0297475	-nan	-0.00815562	0	0	0.868701
-59.5	-6.5	-0.0126217	0.0227344	-nan	-0.00716861	0	0	0.826488
-59.5	-5.5	-0.0259659	0.015312	-nan	-0.00566628	0	0	0.75931
-59.5	-4.5	-0.0429696	0.00809205	-nan	-0.00358189	0	0	0.662031
-59.5	-3.5	-0.0637488	0.00191348	-nan	-0.000907126	0	0	0.530718
-59.5	-2.5	-0.0879397	-0.00227167	-nan	0.0022892	0	0	0.364234
-59.5	-1.5	-0.114627	-0.00359879	-nan	0.00591721	-0.00409778	1.59997e-11	0.166011
-59.5	-0.5	-0.138429	-0.00172616	-nan	0.00933529	-0.0238836	4.79991e-11	0.195374
-59.5	0.5	-0.138429	0.00172616	-nan	0.00933529	-0.0238836	4.79991e-11	0.466657
-59.5	1.5	-0.114627	0.00359879	-nan	0.00591722	-0.00409778	1.59997e-11	0.496021
-59.5	2.5	-0.0879397	0.00227167	-nan	0.0022892	0	-3.45291e-27	0.297797
-59.5	3.5	-0.0637488	-0.00191348	-nan	-0.000907126	0	0	0.131313
-59.5	4.5	-0.0429696	-0.00809205	-nan	-0.00358189	0	0	1e-06
-59.5	5.5	-0.0259659	-0.015312	-nan	-0.00566628	0	0	0.0972789
-59.5	6.5	-0.0126217	-0.0227344	-nan	-0.00716861	0	0	0.164456
-59.5	7.5	-0.00252255	-0.0297475	-nan	-0.00815562	0	0	0.20667
-59.5	8.5	0.00487127	-0.0359793	-nan	-0.00872093	0	0	0.229167
-59.5	9.5	0.0101072	-0.0412546	-nan	-0.00896124	0	0	0.236693
-59.5	10.5	0.0136767	-0.0455364	-nan	-0.00896313	0	0	0.233234
-59.5	11.5	0.0159906	-0.048872	-nan	-0.00879787	0	0	0.221984
-59.5	12.5	0.0173767	-0.0513534	-nan	-0.00852102	0	0	0.205412
-59.5	13.5	0.0180888	-0.0530901	-nan	-0.00817419	0	0	0.185382
-59.5	14.5	0.0183191	-0.0541932	-nan	-0.00778762	0	0	0.16327
-59.5	15.5	0.0182112	-0.0547664	-nan	-0.00738271	0	0	0.140077
-59.5	16.5	0.0178709	-0.0549022	-nan	-0.00697426	0	0	0.116515
-59.5	17.5	0.017376	-0.0546805	-nan	-0.00657218	0	0	0.0930855
-59.5	18.5	0.0167826	-0.054169	-nan	-0.00618291	0	0	0.0701293
-59.5	19.5	0.0161314	-0.0534243	-nan	-0.0058104	0	0	0.0478734
-59.5	20.5	0.0154515	-0.0524934	-nan	-0.00545688	0	0	0.0264608
-59.5	21.5	0.0147634	-0.0514149	-nan	-0.00512337	0	0	0.00597467
-59.5	22.5	0.0140815	-0.0502205	-nan	-0.00481009	0	0	0.0135449
-59.5	23.5	0.0134157	-0.0489363	-nan	-0.00451675	0	0	0.0320876
-59.5	24.5	0.0127725	-0.0475834	-nan	-0.0042427	0	0	0.0496643
-59.5	25.5	0.0121561	-0.0461792	-nan	-0.00398708	0	0	0.0662996
