42.4748	25.9972	103184	215816	-103741	84564.7	66.8214
-54.6995	7.39066	68898.8	-8555.59	-59944.1	154832	62.219
-42.868	-23.1695	-30578.3	-61210.5	89346.5	-62449.8	59.3717
55.3289	-7.9299	-5322.36	74021	-156507	-2060.04	114.78
-32.8485	-7.51105	151732	-243889	419724	-77709.5	157.322
35.634	2.02712	229165	255191	515663	517702	155.43
-12.6872	-46.4851	20837.4	-5990	-103730	-36427	200.258
12.5174	-37.6341	-8419.31	-18187.1	-90174.9	-33823.5	138.99
35.9427	-28.8475	10518.1	46647.4	-323416	-67869.7	71.1482
-38.9114	-19.3735	29813.9	-132016	47473.4	285551	123.848
-45.9946	58.0215	13891.4	37195.9	250262	-410997	155.775
45.0823	-14.479	-60580.5	117907	-625274	502472	176.761
-19.0048	-59.4107	-26897.9	-59498.7	289196	-121387	227.928
59.5516	-42.0152	-95217.8	41063.6	-56921.6	-559565	189.328
-54.3657	17.7808	103333	52592.4	454971	277756	118.624
15.6871	-12.7117	58476.5	111502	-585277	654088	139.824
-54.2879	51.3819	79657.2	148636	550549	109216	141.347
6.81778	39.6986	-184493	-70503.2	135377	-82400.2	92.0648
-20.5363	56.3483	-48066	-66829.5	-233897	352317	84.1729
8.30754	12.9009	203563	84291	710979	648366	133.641
-49.723	-40.019	-66985.5	53870.9	-94195.8	-24376	177.354
-25.3792	-33.7193	40016.1	-146074	-326828	-333471	150.649
12.9683	5.40763	185510	53520.3	113107	-246752	96.6164
-4.46243	43.434	-186130	-189620	-174477	-423550	114.65
16.207	-26.3902	117597	13391.9	15574.6	-178108	106.816
13.2455	7.47723	194661	56322.6	405059	-129402	86.2901
-36.5677	23.3908	-38450.2	-170984	297272	262469	140.973
45.5698	-10.039	-13135.8	112075	48875.3	-320731	134.389
38.6838	35.1484	13263.4	119004	-13473.9	-90197.2	70.0617
42.2818	59.2338	-171157	87693	60808.4	386093	74.4983
34.4802	9.69883	181251	214340	133779	-487254	107.127
19.3938	-55.3532	-213811	-91353	-740844	-682173	145.263
-41.5044	-0.93201	80240.2	-252538	-13039.5	-109806	115.071
-38.3453	25.6712	-61121.4	-169012	179306	-390207	79.3402
59.7128	-46.5788	-76579.1	82831.3	-108524	54993.1	148.34
-35.2319	-59.2752	6303.37	-52505.1	283760	-334571	212.644
50.4146	-18.7702	-57149.2	78639.8	114244	-381942	167.495
35.9022	29.7475	11954	132361	-445323	-309342	129.699
-35.6265	-56.5822	-39869.9	-49314.1	-258667	-135346	186.086
2.80295	-36.4742	18772	-11338.4	-134131	-183794	145.349
25.3925	-5.52056	194439	192685	573058	576655	123.886
-25.5076	-56.7402	-32691.4	-57853.7	5279.99	-111526	178.686
-26.7806	-29.8517	100782	-172425	323444	-409184	188.7
57.3213	15.5624	164616	117281	501572	92801.3	152.83
1.02662	5.14672	198992	111.656	225789	-253863	104.019
-30.0554	40.0935	-122036	-137166	-254282	-288825	135.722
2.82482	-42.5597	-42098.6	-28104.7	-433726	-273787	146.361
51.3698	-11.916	-72555.3	138318	-570558	711605	151.474
