-59.5	-59.5	-0.000433284	9.36651e-06	0.000537995	2.35269e-06	-0.000676201	-1.26843e-11	-2.70915e-13	1e-06
-59.5	-58.5	-0.000433466	1.65852e-05	0.00054125	-4.52984e-07	-0.00067623	-1.28457e-11	-8.30746e-13	1.00001e-06
-59.5	-57.5	-0.000433013	2.37523e-05	0.000548057	-3.1935e-06	-0.00067628	-1.3078e-11	-1.48159e-12	1.00004e-06
-59.5	-56.5	-0.000431918	3.08432e-05	0.0005584	-5.84281e-06	-0.000676352	-1.33006e-11	-2.22687e-12	1.00012e-06
-59.5	-55.5	-0.000430171	3.78335e-05	0.000572253	-8.37403e-06	-0.000676445	-1.34152e-11	-3.04462e-12	1.00026e-06
-59.5	-54.5	-0.000427762	4.46988e-05	0.000589583	-1.07591e-05	-0.000676558	-1.33186e-11	-3.88471e-12	1.00046e-06
-59.5	-53.5	-0.000424675	5.14146e-05	0.000610348	-1.29686e-05	-0.000676692	-1.29204e-11	-4.67133e-12	1.00073e-06
-59.5	-52.5	-0.000420895	5.79565e-05	0.0006345	-1.49713e-05	-0.000676847	-1.21644e-11	-5.31232e-12	1.00103e-06
-59.5	-51.5	-0.000416405	6.43e-05	0.000661983	-1.6734e-05	-0.00067702	-1.10553e-11	-5.71691e-12	1.00132e-06
-59.5	-50.5	-0.000411185	7.04209e-05	0.000692737	-1.82215e-05	-0.000677213	-9.68827e-12	-5.82359e-12	1.00153e-06
-59.5	-49.5	-0.000405213	7.62951e-05	0.0007267	-1.93966e-05	-0.000677423	-8.28222e-12	-5.63981e-12	1.0016e-06
-59.5	-48.5	-0.000398467	8.18985e-05	0.000763803	-2.02198e-05	-0.000677652	-7.21661e-12	-5.29518e-12	1.00146e-06
-59.5	-47.5	-0.000390923	8.72078e-05	0.000803978	-2.06496e-05	-0.000677896	-7.07001e-12	-5.11021e-12	1.0011e-06
-59.5	-46.5	-0.000382555	9.21998e-05	0.000847157	-2.06427e-05	-0.000678156	-8.65945e-12	-5.68206e-12	1.00057e-06
-59.5	-45.5	-0.000373337	9.68519e-05	0.000893272	-2.01544e-05	-0.000678431	-1.30762e-11	-7.98689e-12	1.00009e-06
-59.5	-44.5	-0.000363243	0.000101142	0.000942256	-1.91385e-05	-0.000678719	-2.17084e-11	-1.34938e-11	1.00012e-06
-59.5	-43.5	-0.000352246	0.00010505	0.000994047	-1.75482e-05	-0.000679019	-3.62326e-11	-2.42738e-11	1.00145e-06
-59.5	-42.5	-0.000340318	0.000108556	0.00104859	-1.53366e-05	-0.000679331	-5.85418e-11	-4.30668e-11	1.00537e-06
-59.5	-41.5	-0.000327433	0.000111641	0.00110582	-1.24572e-05	-0.000679651	-9.05626e-11	-7.32398e-11	1.01377e-06
-59.5	-40.5	-0.000313566	0.000114288	0.0011657	-8.86498e-06	-0.00067998	-1.33913e-10	-1.18541e-10	1.02929e-06
-59.5	-39.5	-0.000298692	0.000116483	0.00122819	-4.51692e-06	-0.000680314	-1.89392e-10	-1.82566e-10	1.0553e-06
-59.5	-38.5	-0.00028279	0.000118212	0.00129324	6.26742e-07	-0.000680654	-2.56388e-10	-2.67969e-10	1.09588e-06
-59.5	-37.5	-0.000265838	0.000119464	0.00136083	6.60148e-06	-0.000680996	-3.32485e-10	-3.75634e-10	1.15547e-06
-59.5	-36.5	-0.000247821	0.000120232	0.00143093	1.34373e-05	-0.000681339	-4.13561e-10	-5.0424e-10	1.2385e-06
-59.5	-35.5	-0.000228725	0.00012051	0.0015035	2.11573e-05	-0.000681681	-4.94536e-10	-6.50528e-10	1.34889e-06
-59.5	-34.5	-0.000208542	0.000120296	0.00157853	2.97764e-05	-0.00068202	-5.7047e-10	-8.10198e-10	1.48975e-06
-59.5	-33.5	-0.000187268	0.000119592	0.00165599	3.92997e-05	-0.000682354	-6.37451e-10	-9.78955e-10	1.66329e-06
-59.5	-32.5	-0.000164904	0.000118402	0.00173583	4.97207e-05	-0.00068268	-6.92926e-10	-1.15322e-09	1.87089e-06
-59.5	-31.5	-0.000141461	0.000116737	0.00181802	6.10199e-05	-0.000682998	-7.35516e-10	-1.33035e-09	2.11334e-06
-59.5	-30.5	-0.000116954	0.000114609	0.00190248	7.31628e-05	-0.000683305	-7.64618e-10	-1.50845e-09	2.39097e-06
-59.5	-29.5	-9.14072e-05	0.000112035	0.00198915	8.60982e-05	-0.000683598	-7.80026e-10	-1.68608e-09	2.70381e-06
-59.5	-28.5	-6.48545e-05	0.000109038	0.00207791	9.97563e-05	-0.000683876	-7.81692e-10	-1.86201e-09	3.05163e-06
-59.5	-27.5	-3.73389e-05	0.000105644	0.00216864	0.000114047	-0.000684137	-7.69611e-10	-2.03497e-09	3.43395e-06
-59.5	-26.5	-8.91407e-06	0.000101884	0.00226117	0.00012886	-0.00068438	-7.43787e-10	-2.20357e-09	3.85005e-06
-59.5	-25.5	2.03553e-05	9.77926e-05	0.0023553	0.000144059	-0.000684602	-7.04252e-10	-2.36623e-09	4.29892e-06
-59.5	-24.5	5.03928e-05	9.34084e-05	0.00245079	0.000159486	-0.000684803	-6.51099e-10	-2.52121e-09	4.77921e-06
-59.5	-23.5	8.11098e-05	8.87742e-05	0.00254736	0.000174961	-0.000684981	-5.84527e-10	-2.66659e-09	5.2892e-06
-59.5	-22.5	0.000112405	8.39357e-05	0.00264468	0.000190275	-0.000685136	-5.04873e-10	-2.80035e-09	5.82681e-06
-59.5	-21.5	0.000144164	7.89412e-05	0.00274239	0.000205202	-0.000685267	-4.12648e-10	-2.92038e-09	6.38953e-06
-59.5	-20.5	0.000176261	7.38409e-05	0.00284007	0.00021949	-0.000685374	-3.08549e-10	-3.02454e-09	6.97443e-06
-59.5	-19.5	0.000208555	6.86863e-05	0.00293729	0.000232874	-0.000685457	-1.93477e-10	-3.11074e-09	7.57816e-06
-59.5	-18.5	0.000240896	6.3529e-05	0.00303355	0.000245073	-0.000685517	-6.85359e-11	-3.17697e-09	8.19697e-06
-59.5	-17.5	0.000273121	5.84199e-05	0.00312836	0.000255797	-0.000685556	6.49812e-11	-3.22137e-09	8.82673e-06
-59.5	-16.5	0.000305055	5.34081e-05	0.00322119	0.000264757	-0.000685573	2.05604e-10	-3.24228e-09	9.46296e-06
-59.5	-15.5	0.000336515	4.85399e-05	0.00331152	0.000271667	-0.000685571	3.51711e-10	-3.23827e-09	1.01009e-05
-59.5	-14.5	0.000367311	4.38575e-05	0.0033988	0.000276257	-0.000685552	5.0156e-10	-3.20823e-09	1.07354e-05
-59.5	-13.5	0.000397246	3.93981e-05	0.00348251	0.000278278	-0.000685519	6.53326e-10	-3.15135e-09	1.13614e-05
-59.5	-12.5	0.00042612	3.51927e-05	0.00356214	0.000277515	-0.000685474	8.05128e-10	-3.06718e-09	1.19735e-05
-59.5	-11.5	0.000453729	3.12654e-05	0.00363722	0.000273794	-0.00068542	9.55074e-10	-2.95564e-09	1.25664e-05
-59.5	-10.5	0.000479873	2.76325e-05	0.0037073	0.000266993	-0.00068536	1.10129e-09	-2.81703e-09	1.31346e-05
-59.5	-9.5	0.000504354	2.43016e-05	0.00377197	0.000257046	-0.000685298	1.24196e-09	-2.65203e-09	1.36729e-05
-59.5	-8.5	0.000526983	2.12719e-05	0.00383087	0.000243955	-0.000685237	1.37534e-09	-2.46168e-09	1.41764e-05
-59.5	-7.5	0.000547578	1.85333e-05	0.00388368	0.000227789	-0.000685179	1.4998e-09	-2.24739e-09	1.46401e-05
-59.5	-6.5	0.00056597	1.60671e-05	0.00393014	0.000208691	-0.000685128	1.6138e-09	-2.01092e-09	1.50596e-05
-59.5	-5.5	0.000582009	1.38462e-05	0.00397001	0.000186875	-0.000685087	1.71599e-09	-1.75431e-09	1.54308e-05
-59.5	-4.5	0.000595558	1.18357e-05	0.00400312	0.000162624	-0.000685057	1.80511e-09	-1.47991e-09	1.57499e-05
-59.5	-3.5	0.000606505	9.99418e-06	0.00402932	0.000136287	-0.000685042	1.88009e-09	-1.1903e-09	1.60138e-05
-59.5	-2.5	0.000614759	8.27461e-06	0.00404852	0.000108266	-0.000685041	1.94001e-09	-8.88295e-10	1.62199e-05
-59.5	-1.5	0.000620253	6.62589e-06	0.00406064	7.90085e-05	-0.000685057	1.98411e-09	-5.76864e-10	1.63659e-05
-59.5	-0.5	0.000622947	4.99447e-06	0.00406563	4.89955e-05	-0.00068509	2.01181e-09	-2.59128e-10	1.64503e-05
-59.5	0.5	0.000622825	3.32592e-06	0.0040635	1.87265e-05	-0.000685139	2.02269e-09	6.16939e-11	1.64722e-05
-59.5	1.5	0.000619899	1.56672e-06	0.00405425	-1.12946e-05	-0.000685203	2.01652e-09	3.82327e-10	1.64313e-05
