-59.5	-59.5	-0.000499332	9.31186e-08	0.00770996	3.64963e-05	-0.000718819	2.58004e-11	-2.67121e-12	1e-06
-59.5	-58.5	-0.000499272	3.84646e-06	0.00772125	-6.99698e-05	-0.000718835	-4.96015e-12	-1.9353e-11	1.00009e-06
-59.5	-57.5	-0.000499515	7.58726e-06	0.00774758	-0.000176976	-0.000718876	-6.61011e-11	-4.02799e-11	1.00077e-06
-59.5	-56.5	-0.000500061	1.128e-05	0.00778904	-0.000285048	-0.00071894	-1.60311e-10	-6.88206e-11	1.00311e-06
-59.5	-55.5	-0.000500907	1.48888e-05	0.00784579	-0.000394731	-0.00071903	-2.91513e-10	-1.09068e-10	1.00886e-06
-59.5	-54.5	-0.000502049	1.83765e-05	0.00791806	-0.000506596	-0.000719143	-4.64431e-10	-1.65995e-10	1.02058e-06
-59.5	-53.5	-0.00050348	2.1705e-05	0.00800615	-0.000621248	-0.000719281	-6.83838e-10	-2.45356e-10	1.04186e-06
-59.5	-52.5	-0.000505194	2.48343e-05	0.00811044	-0.000739332	-0.000719443	-9.53326e-10	-3.53204e-10	1.07741e-06
-59.5	-51.5	-0.000507179	2.77224e-05	0.00823141	-0.000861547	-0.00071963	-1.27352e-09	-4.95031e-10	1.13304e-06
-59.5	-50.5	-0.000509423	3.0325e-05	0.00836962	-0.000988653	-0.00071984	-1.63989e-09	-6.74847e-10	1.21544e-06
-59.5	-49.5	-0.000511912	3.25948e-05	0.00852578	-0.00112148	-0.000720074	-2.04076e-09	-8.94802e-10	1.33175e-06
-59.5	-48.5	-0.000514625	3.4481e-05	0.00870068	-0.00126095	-0.000720331	-2.45747e-09	-1.15577e-09	1.48918e-06
-59.5	-47.5	-0.000517541	3.59296e-05	0.00889529	-0.00140806	-0.000720611	-2.86818e-09	-1.45873e-09	1.69485e-06
-59.5	-46.5	-0.000520633	3.68818e-05	0.0091107	-0.00156395	-0.000720913	-3.25494e-09	-1.80618e-09	1.95585e-06
-59.5	-45.5	-0.000523869	3.72747e-05	0.00934819	-0.00172986	-0.000721236	-3.60867e-09	-2.20305e-09	2.27969e-06
-59.5	-44.5	-0.000527211	3.70401e-05	0.00960925	-0.00190718	-0.000721579	-3.92857e-09	-2.65694e-09	2.67472e-06
-59.5	-43.5	-0.000530613	3.61042e-05	0.00989558	-0.00209746	-0.000721939	-4.21786e-09	-3.17809e-09	3.15056e-06
-59.5	-42.5	-0.000534024	3.43873e-05	0.0102091	-0.00230243	-0.000722316	-4.47955e-09	-3.77925e-09	3.7185e-06
-59.5	-41.5	-0.000537381	3.18033e-05	0.0105521	-0.00252403	-0.000722707	-4.71412e-09	-4.47568e-09	4.39187e-06
-59.5	-40.5	-0.000540611	2.82594e-05	0.010927	-0.00276442	-0.000723108	-4.91844e-09	-5.28539e-09	5.1863e-06
-59.5	-39.5	-0.000543628	2.36559e-05	0.0113368	-0.003026	-0.000723516	-5.0852e-09	-6.22939e-09	6.12012e-06
-59.5	-38.5	-0.000546331	1.78857e-05	0.0117846	-0.00331147	-0.000723927	-5.20242e-09	-7.33221e-09	7.21465e-06
-59.5	-37.5	-0.000548605	1.08345e-05	0.0122742	-0.00362381	-0.000724335	-5.25277e-09	-8.62241e-09	8.49459e-06
-59.5	-36.5	-0.000550313	2.38113e-06	0.0128097	-0.00396635	-0.000724733	-5.21248e-09	-1.01332e-08	9.98842e-06
-59.5	-35.5	-0.000551296	-7.60232e-06	0.0133956	-0.00434277	-0.000725114	-5.04994e-09	-1.1903e-08	1.17288e-05
-59.5	-34.5	-0.000551371	-1.92496e-05	0.0140374	-0.00475717	-0.000725469	-4.72383e-09	-1.39765e-08	1.37528e-05
-59.5	-33.5	-0.000550325	-3.2699e-05	0.0147409	-0.00521404	-0.000725785	-4.18072e-09	-1.64048e-08	1.61025e-05
-59.5	-32.5	-0.000547916	-4.80917e-05	0.0155126	-0.00571835	-0.00072605	-3.35201e-09	-1.92464e-08	1.8825e-05
-59.5	-31.5	-0.00054386	-6.55692e-05	0.0163602	-0.00627554	-0.000726248	-2.1502e-09	-2.25676e-08	2.19722e-05
-59.5	-30.5	-0.000537838	-8.52701e-05	0.0172918	-0.00689152	-0.000726361	-4.642e-10	-2.64428e-08	2.56009e-05
-59.5	-29.5	-0.000529482	-0.000107325	0.0183171	-0.00757272	-0.000726367	1.84629e-09	-3.09545e-08	2.97714e-05
-59.5	-28.5	-0.000518377	-0.000131853	0.0194466	-0.00832607	-0.00072624	4.95757e-09	-3.61926e-08	3.45463e-05
-59.5	-27.5	-0.000504056	-0.000158952	0.0206925	-0.00915893	-0.00072595	9.08995e-09	-4.22537e-08	3.99871e-05
-59.5	-26.5	-0.000485993	-0.00018869	0.0220684	-0.0100791	-0.000725464	1.4517e-08	-4.92392e-08	4.61507e-05
-59.5	-25.5	-0.000463606	-0.000221096	0.0235899	-0.0110947	-0.000724741	2.15763e-08	-5.72533e-08	5.30828e-05
-59.5	-24.5	-0.000436253	-0.000256145	0.0252749	-0.0122138	-0.000723734	3.06811e-08	-6.64005e-08	6.0809e-05
-59.5	-23.5	-0.000403236	-0.000293746	0.027144	-0.0134446	-0.000722392	4.23341e-08	-7.67843e-08	6.93234e-05
-59.5	-22.5	-0.000363805	-0.000333716	0.0292205	-0.0147946	-0.000720653	5.71427e-08	-8.85072e-08	7.85737e-05
-59.5	-21.5	-0.00031717	-0.000375771	0.0315317	-0.0162704	-0.000718449	7.58375e-08	-1.01675e-07	8.84426e-05
-59.5	-20.5	-0.000262517	-0.000419494	0.0341089	-0.0178768	-0.000715703	9.92979e-08	-1.1641e-07	9.87273e-05
-59.5	-19.5	-0.000199031	-0.000464315	0.036988	-0.0196155	-0.000712328	1.2859e-07	-1.32864e-07	0.000109118
-59.5	-18.5	-0.000125934	-0.000509492	0.0402102	-0.0214843	-0.00070823	1.65026e-07	-1.51252e-07	0.000119177
-59.5	-17.5	-4.25318e-05	-0.000554084	0.0438219	-0.023475	-0.000703306	2.10254e-07	-1.71872e-07	0.000128326
-59.5	-16.5	5.1727e-05	-0.000596945	0.0478751	-0.0255707	-0.000697448	2.66396e-07	-1.95122e-07	0.000135841
-59.5	-15.5	0.000157171	-0.000636719	0.0524258	-0.0277438	-0.000690547	3.36217e-07	-2.21459e-07	0.00014086
-59.5	-14.5	0.000273817	-0.000671861	0.0575326	-0.0299519	-0.000682495	4.23335e-07	-2.51287e-07	0.000142407
-59.5	-13.5	0.000401274	-0.000700676	0.0632528	-0.0321349	-0.000673199	5.32432e-07	-2.84725e-07	0.000139427
-59.5	-12.5	0.000538641	-0.000721395	0.0696366	-0.0342114	-0.000662588	6.69492e-07	-3.21116e-07	0.000130823
