-59.5	-59.5	-9.7164e-10	9.71625e-10	2.03576	-0.00133531	0	0	1e-06
-59.5	-58.5	-2.62322e-09	6.64634e-10	2.03576	-0.00133531	0	0	1e-06
-59.5	-57.5	-3.99969e-09	-5.46693e-10	2.03576	-0.00133531	0	0	1e-06
-59.5	-56.5	-5.11884e-09	-3.25567e-09	2.03575	-0.00133531	0	0	1e-06
-59.5	-55.5	-5.99962e-09	-8.0488e-09	2.03575	-0.00133531	0	0	1e-06
-59.5	-54.5	-6.66206e-09	-1.55029e-08	2.03575	-0.00133531	0	0	1.00001e-06
-59.5	-53.5	-7.12733e-09	-2.6182e-08	2.03575	-0.00133531	0	0	1.00002e-06
-59.5	-52.5	-7.41769e-09	-4.06341e-08	2.03575	-0.00133531	0	0	1.00007e-06
-59.5	-51.5	-7.55651e-09	-5.93873e-08	2.03576	-0.00133531	0	0	1.00019e-06
-59.5	-50.5	-7.56834e-09	-8.29463e-08	2.03577	-0.00133531	0	0	1.00047e-06
-59.5	-49.5	-7.47886e-09	-1.11788e-07	2.03578	-0.00133531	0	0	1.00105e-06
-59.5	-48.5	-7.31498e-09	-1.46356e-07	2.03581	-0.00133531	0	0	1.00218e-06
-59.5	-47.5	-7.10481e-09	-1.87059e-07	2.03585	-0.0013353	0	0	1.00426e-06
-59.5	-46.5	-6.8777e-09	-2.34259e-07	2.0359	-0.0013353	0	0	1.0079e-06
-59.5	-45.5	-6.66422e-09	-2.88272e-07	2.03596	-0.0013353	0	0	1.01398e-06
-59.5	-44.5	-6.49613e-09	-3.49358e-07	2.03604	-0.0013353	0	0	1.02373e-06
-59.5	-43.5	-6.40635e-09	-4.17718e-07	2.03614	-0.0013353	0	0	1.03882e-06
-59.5	-42.5	-6.42882e-09	-4.93482e-07	2.03626	-0.0013353	0	0	1.06138e-06
-59.5	-41.5	-6.59841e-09	-5.76706e-07	2.0364	-0.00133529	0	0	1.09402e-06
-59.5	-40.5	-6.95075e-09	-6.67366e-07	2.03657	-0.00133529	0	0	1.13972e-06
-59.5	-39.5	-7.52197e-09	-7.65345e-07	2.03675	-0.00133529	0	0	1.20169e-06
-59.5	-38.5	-8.34843e-09	-8.70433e-07	2.03694	-0.00133528	0	0	1.28314e-06
-59.5	-37.5	-9.46636e-09	-9.82317e-07	2.03715	-0.00133528	0	0	1.38703e-06
-59.5	-36.5	-1.09115e-08	-1.10057e-06	2.03736	-0.00133527	0	0	1.51593e-06
-59.5	-35.5	-1.27186e-08	-1.22467e-06	2.03757	-0.00133527	0	0	1.6719e-06
-59.5	-34.5	-1.49207e-08	-1.35394e-06	2.03777	-0.00133526	0	0	1.85653e-06
-59.5	-33.5	-1.75489e-08	-1.48761e-06	2.03798	-0.00133525	0	0	2.07098e-06
-59.5	-32.5	-2.06314e-08	-1.62479e-06	2.03817	-0.00133525	0	0	2.3161e-06
-59.5	-31.5	-2.41926e-08	-1.76443e-06	2.03835	-0.00133524	0	0	2.59244e-06
-59.5	-30.5	-2.82528e-08	-1.9054e-06	2.03853	-0.00133523	0	0	2.90039e-06
-59.5	-29.5	-3.28271e-08	-2.0464e-06	2.0387	-0.00133522	0	0	3.24008e-06
-59.5	-28.5	-3.79242e-08	-2.18607e-06	2.03885	-0.00133521	0	0	3.61147e-06
-59.5	-27.5	-4.35464e-08	-2.32291e-06	2.039	-0.0013352	0	0	4.01429e-06
-59.5	-26.5	-4.96877e-08	-2.45533e-06	2.03915	-0.00133518	0	0	4.448e-06
-59.5	-25.5	-5.63337e-08	-2.58166e-06	2.03928	-0.00133517	0	0	4.91179e-06
-59.5	-24.5	-6.34607e-08	-2.70018e-06	2.03942	-0.00133515	0	0	5.40452e-06
-59.5	-23.5	-7.10348e-08	-2.8091e-06	2.03954	-0.00133514	0	0	5.92473e-06
-59.5	-22.5	-7.90112e-08	-2.90664e-06	2.03966	-0.00133512	0	0	6.47055e-06
-59.5	-21.5	-8.73343e-08	-2.99101e-06	2.03978	-0.00133511	0	0	7.03975e-06
-59.5	-20.5	-9.59369e-08	-3.06045e-06	2.03989	-0.00133509	0	0	7.62968e-06
-59.5	-19.5	-1.0474e-07	-3.11327e-06	2.04	-0.00133507	0	0	8.23728e-06
-59.5	-18.5	-1.13655e-07	-3.14788e-06	2.0401	-0.00133505	0	0	8.85908e-06
-59.5	-17.5	-1.22579e-07	-3.1628e-06	2.0402	-0.00133504	0	0	9.49121e-06
-59.5	-16.5	-1.31402e-07	-3.15674e-06	2.04029	-0.00133502	0	0	1.01294e-05
-59.5	-15.5	-1.40004e-07	-3.12858e-06	2.04038	-0.001335	0	0	1.07691e-05
-59.5	-14.5	-1.48258e-07	-3.07743e-06	2.04047	-0.00133498	0	0	1.14054e-05
-59.5	-13.5	-1.56028e-07	-3.00266e-06	2.04055	-0.00133496	0	0	1.20332e-05
-59.5	-12.5	-1.63177e-07	-2.90391e-06	2.04063	-0.00133494	0	0	1.2647e-05
-59.5	-11.5	-1.69565e-07	-2.78113e-06	2.0407	-0.00133493	0	0	1.32414e-05
-59.5	-10.5	-1.75052e-07	-2.63458e-06	2.04076	-0.00133491	0	0	1.38109e-05
-59.5	-9.5	-1.79504e-07	-2.46485e-06	2.04082	-0.0013349	0	0	1.43499e-05
-59.5	-8.5	-1.82791e-07	-2.27288e-06	2.04088	-0.00133488	0	0	1.48531e-05
-59.5	-7.5	-1.84794e-07	-2.05992e-06	2.04093	-0.00133487	0	0	1.53153e-05
-59.5	-6.5	-1.85406e-07	-1.82754e-06	2.04097	-0.00133486	0	0	1.57316e-05
