-59.5	-59.5	-0.00656611	0.00542639	-nan	-0.0196855	0	0	1e-06
-59.5	-58.5	-0.00697914	0.00553963	-nan	-0.019651	0	0	1.14555e-06
-59.5	-57.5	-0.00745115	0.00562157	-nan	-0.0196033	0	0	1.41803e-06
-59.5	-56.5	-0.00799497	0.005661	-nan	-0.0195377	0	0	1.62418e-06
-59.5	-55.5	-0.00862701	0.00564293	-nan	-0.0194477	0	0	1.64028e-06
-59.5	-54.5	-0.00936865	0.00554711	-nan	-0.0193239	0	0	1.38238e-06
-59.5	-53.5	-0.0102481	0.00534604	-nan	-0.0191529	0	0	1.00399e-06
-59.5	-52.5	-0.0113034	0.00500196	-nan	-0.0189151	0	0	1.80589e-06
-59.5	-51.5	-0.0125869	0.00446256	-nan	-0.018581	0	0	4.22863e-06
-59.5	-50.5	-0.0141721	0.00365465	-nan	-0.0181053	0	0	8.1674e-06
-59.5	-49.5	-0.0161655	0.00247505	-nan	-0.0174171	0	0	1.4032e-05
-59.5	-48.5	-0.0187254	0.000777706	-nan	-0.0164018	0	0	2.24398e-05
-59.5	-47.5	-0.0220944	-0.00164297	-nan	-0.0148681	0	0	3.41585e-05
-59.5	-46.5	-0.0266548	-0.00506845	-nan	-0.0124875	0	0	5.00766e-05
-59.5	-45.5	-0.0330228	-0.00985289	-nan	-0.00867723	0	0	7.12241e-05
-59.5	-44.5	-0.0421926	-0.0163323	-nan	-0.00238035	0	0	9.91453e-05
-59.5	-43.5	-0.0556861	-0.0244359	-nan	0.00832126	0	0	0.000137642
-59.5	-42.5	-0.0753239	-0.032452	-nan	0.0267011	0	0	0.000198689
-59.5	-41.5	-0.100635	-0.034043	-nan	0.0569051	0	0.000232012	0.000320738
-59.5	-40.5	-0.114852	-0.0158792	-nan	0.0959515	0.0113039	-0.036658	0.000510864
-59.5	-39.5	-0.0234475	0.00657232	-nan	0.00503731	0.362217	-0.170574	0.0357328
-59.5	-38.5	0.0614925	0.00244437	-nan	-0.248153	0.425058	-0.105114	0.278633
-59.5	-37.5	0.027757	-0.00573994	-nan	-0.0743328	0.012533	0.159793	0.692556
-59.5	-36.5	0.0160194	0.00844696	-nan	0.276027	-0.0429618	0.136524	0.948554
-59.5	-35.5	0.0302897	0.0267437	-nan	0.30839	0.0192147	0.00451088	0.998555
-59.5	-34.5	0.0346628	0.0330548	-nan	0.307022	0.000565166	-0.000790383	0.999943
-59.5	-33.5	0.0492733	0.0328376	-nan	0.310775	0	0	0.999968
-59.5	-32.5	0.06433	0.0329529	-nan	0.313735	0	0	0.999967
-59.5	-31.5	0.0766284	0.0339636	-nan	0.314364	0	0	0.999971
-59.5	-30.5	0.0880413	0.0380642	-nan	0.31515	0	0	1.00002
-59.5	-29.5	0.0903232	0.0457372	-nan	0.313676	0	0	1.00006
-59.5	-28.5	0.0804725	0.0522333	-nan	0.308467	0	0	1.00007
-59.5	-27.5	0.0642216	0.0538011	-nan	0.301421	0	0	1.00006
-59.5	-26.5	0.0473854	0.0505463	-nan	0.294533	0	0	1.00004
-59.5	-25.5	0.0329968	0.0443711	-nan	0.288796	0	0	1.00002
-59.5	-24.5	0.021884	0.0371438	-nan	0.28442	0	0	1.00001
-59.5	-23.5	0.0137858	0.0300779	-nan	0.281244	0	0	1.00002
-59.5	-22.5	0.00809018	0.0237742	-nan	0.279005	0	0	1.00004
-59.5	-21.5	0.00417456	0.0184333	-nan	0.277449	0	0	1.00006
-59.5	-20.5	0.00152537	0.014042	-nan	0.276377	0	0	1.00006
-59.5	-19.5	-0.000240788	0.0104926	-nan	0.275639	0	0	1.00004
-59.5	-18.5	-0.00139452	0.00765193	-nan	0.275134	0	0	1.00001
-59.5	-17.5	-0.00212862	0.00539096	-nan	0.274788	0	0	0.999988
-59.5	-16.5	-0.00257845	0.00359224	-nan	0.274549	0	0	0.999963
-59.5	-15.5	-0.00281306	0.0021668	-nan	0.274391	0	0	0.999945
-59.5	-14.5	-0.00291412	0.00104701	-nan	0.274275	0.000538327	-0.000550736	0.999981
-59.5	-13.5	-0.00293701	0.000165635	-nan	0.273159	0.0106225	-0.0118898	0.996531
-59.5	-12.5	-0.002877	-0.000580175	-nan	0.25044	0.0488766	-0.0563845	0.919033
-59.5	-11.5	-0.00310377	-0.00115197	-nan	0.16073	0.0877989	-0.104499	0.613692
-59.5	-10.5	-0.00294152	-0.0013645	-nan	0.0422438	0.0664745	-0.0874155	0.210623
-59.5	-9.5	-0.0022167	-0.00143489	-nan	-0.0141604	0.018287	-0.0307277	0.019158
-59.5	-8.5	-0.00187518	-0.00168826	-nan	-0.0200847	0.000818944	-0.00276567	0.000463118
-59.5	-7.5	-0.00177264	-0.00199717	-nan	-0.0200217	0	0	0.000302635
-59.5	-6.5	-0.00168548	-0.00221647	-nan	-0.0199868	0	0	0.000219322
-59.5	-5.5	-0.0016095	-0.00236719	-nan	-0.0199593	0	0	0.0001609
-59.5	-4.5	-0.00153963	-0.00246355	-nan	-0.019936	0	0	0.00011765
-59.5	-3.5	-0.00147381	-0.00251737	-nan	-0.0199155	0	0	8.53826e-05
-59.5	-2.5	-0.00141144	-0.00253788	-nan	-0.0198972	0	0	6.13049e-05
-59.5	-1.5	-0.00135259	-0.00253227	-nan	-0.0198807	0	0	4.34192e-05
-59.5	-0.5	-0.00129768	-0.0025061	-nan	-0.0198657	0	0	3.02386e-05
-59.5	0.5	-0.00124725	-0.00246364	-nan	-0.019852	0	0	2.0626e-05
-59.5	1.5	-0.0012018	-0.00240822	-nan	-0.0198393	0	0	1.37072e-05
-59.5	2.5	-0.00116173	-0.00234239	-nan	-0.0198275	0	0	8.81454e-06
-59.5	3.5	-0.00112735	-0.00226816	-nan	-0.0198166	0	0	5.44474e-06
-59.5	4.5	-0.00109885	-0.0021871	-nan	-0.0198064	0	0	3.22746e-06
-59.5	5.5	-0.00107633	-0.00210047	-nan	-0.019797	0	0	1.90115e-06
-59.5	6.5	-0.00105981	-0.00200925	-nan	-0.0197881	0	0	1.26746e-06
-59.5	7.5	-0.00104924	-0.00191425	-nan	-0.0197799	0	0	1.07342e-06
-59.5	8.5	-0.00104454	-0.00181611	-nan	-0.0197722	0	0	1.05235e-06
-59.5	9.5	-0.00104557	-0.00171535	-nan	-0.019765	0	0	1.1175e-06
-59.5	10.5	-0.00105219	-0.00161239	-nan	-0.0197583	0	0	1.30174e-06
-59.5	11.5	-0.00106421	-0.00150756	-nan	-0.0197521	0	0	1.62352e-06
-59.5	12.5	-0.00108145	-0.00140113	-nan	-0.0197464	0	0	2.05581e-06
-59.5	13.5	-0.00110371	-0.00129332	-nan	-0.019741	0	0	2.55903e-06
-59.5	14.5	-0.00113078	-0.00118429	-nan	-0.0197361	0	0	3.10076e-06
-59.5	15.5	-0.00116245	-0.00107416	-nan	-0.0197316	0	0	3.6579e-06
-59.5	16.5	-0.00119852	-0.000963022	-nan	-0.0197274	0	0	4.21446e-06
-59.5	17.5	-0.00123877	-0.000850948	-nan	-0.0197237	0	0	4.75937e-06
-59.5	18.5	-0.001283	-0.00073797	-nan	-0.0197202	0	0	5.28499e-06
-59.5	19.5	-0.00133102	-0.000624107	-nan	-0.0197171	0	0	5.78613e-06
-59.5	20.5	-0.00138262	-0.000509357	-nan	-0.0197144	0	0	6.25934e-06
-59.5	21.5	-0.00143761	-0.000393701	-nan	-0.0197119	0	0	6.70242e-06
-59.5	22.5	-0.00149582	-0.000277107	-nan	-0.0197098	0	0	7.11407e-06
-59.5	23.5	-0.00155707	-0.000159531	-nan	-0.019708	0	0	7.49364e-06
-59.5	24.5	-0.0016212	-4.09136e-05	-nan	-0.0197064	0	0	7.84095e-06
-59.5	25.5	-0.00168804	7.88101e-05	-nan	-0.0197052	0	0	8.15609e-06
-59.5	26.5	-0.00175746	0.000199717	-nan	-0.0197042	0	0	8.4394e-06
-59.5	27.5	-0.00182932	0.00032189	-nan	-0.0197035	0	0	8.69131e-06
-59.5	28.5	-0.00190351	0.000445421	-nan	-0.0197031	0	0	8.91233e-06
-59.5	29.5	-0.0019799	0.000570409	-nan	-0.0197029	0	0	9.10298e-06
-59.5	30.5	-0.00205843	0.000696955	-nan	-0.019703	0	0	9.26375e-06
-59.5	31.5	-0.002139	0.000825169	-nan	-0.0197034	0	0	9.39509e-06
-59.5	32.5	-0.00222157	0.000955162	-nan	-0.019704	0	0	9.49738e-06
-59.5	33.5	-0.00230609	0.00108705	-nan	-0.0197049	0	0	9.57093e-06
-59.5	34.5	-0.00239256	0.00122096	-nan	-0.019706	0	0	9.61594e-06
-59.5	35.5	-0.00248098	0.00135699	-nan	-0.0197074	0	0	9.63252e-06
-59.5	36.5	-0.00257139	0.00149529	-nan	-0.019709	0	0	9.62068e-06
-59.5	37.5	-0.00266386	0.00163595	-nan	-0.0197109	0	0	9.5803e-06
-59.5	38.5	-0.00275849	0.00177912	-nan	-0.019713	0	0	9.51118e-06
-59.5	39.5	-0.00285542	0.00192488	-nan	-0.0197153	0	0	9.41297e-06
-59.5	40.5	-0.00295483	0.00207336	-nan	-0.0197179	0	0	9.28526e-06
-59.5	41.5	-0.00305695	0.00222466	-nan	-0.0197206	0	0	9.12751e-06
-59.5	42.5	-0.00316206	0.00237886	-nan	-0.0197236	0	0	8.93909e-06
-59.5	43.5	-0.00327051	0.00253604	-nan	-0.0197267	0	0	8.7193e-06
-59.5	44.5	-0.00338269	0.00269624	-nan	-0.0197299	0	0	8.46737e-06
-59.5	45.5	-0.00349911	0.0028595	-nan	-0.0197333	0	0	8.1825e-06
-59.5	46.5	-0.00362034	0.0030258	-nan	-0.0197367	0	0	7.86388e-06
-59.5	47.5	-0.00374707	0.0031951	-nan	-0.0197401	0	0	7.51076e-06
-59.5	48.5	-0.0038801	0.00336729	-nan	-0.0197435	0	0	7.12247e-06
-59.5	49.5	-0.00402038	0.00354219	-nan	-0.0197466	0	0	6.69857e-06
-59.5	50.5	-0.00416901	0.00371955	-nan	-0.0197495	0	0	6.2389e-06
-59.5	51.5	-0.00432732	0.00389897	-nan	-0.0197519	0	0	5.74379e-06
-59.5	52.5	-0.00449682	0.00407994	-nan	-0.0197536	0	0	5.21432e-06
-59.5	53.5	-0.00467934	0.00426176	-nan	-0.0197544	0	0	4.65259e-06
-59.5	54.5	-0.00487703	0.00444347	-nan	-0.0197539	0	0	4.06234e-06
-59.5	55.5	-0.00509242	0.00462383	-nan	-0.0197516	0	0	3.44984e-06
-59.5	56.5	-0.00532855	0.0048012	-nan	-0.0197471	0	0	2.82557e-06
-59.5	57.5	-0.00558909	0.00497342	-nan	-0.0197394	0	0	2.20799e-06
-59.5	58.5	-0.00587842	0.00513767	-nan	-0.0197276	0	0	1.63316e-06
-59.5	59.5	-0.00620191	0.00529028	-nan	-0.0197102	0	0	1.18047e-06

-58.5	-59.5	-0.00679177	0.00817165	-nan	-0.0199291	0	0	4.51829e-06
