0	6412.99	0	4358.07	0	0	0	0	0	0	0	0
1	7176.91	9.68048e-08	6055.06	-3.25279e-15	1.88465	3.37408	-8.0372e-15	1.4275e-14	-1.88465	-3.37408	1.60744e-14
2	7852.48	2.448	3.61095	-3.23802e-13	1.31355	4.00273	-1.76731e-12	3.21212e-12	-1.31355	-4.00273	3.53462e-12
3	8550.07	-2.00089e-11	7233.17	-2.89869e-15	1.69409	-1.69409	-2.5918e-14	4.87159e-14	-1.69409	1.69409	5.1836e-14
4	9286.6	3.53702e-08	7941.45	1.17791e-14	1.49468	-3.79778	-7.30982e-14	-1.30681e-13	-1.49468	3.79778	1.46196e-13
5	10154.4	-1.437e-10	8642.16	-2.25841e-14	1.54119	3.96609	-1.28497e-13	2.3549e-13	-1.54119	-3.96609	2.56994e-13
6	10909.6	2.66794	28.9353	-4.75992e-13	1.3635	4.60868	-2.6046e-12	4.72906e-12	-1.3635	-4.60868	5.20919e-12
7	11791.2	2.87173	10088.6	1.04111e-13	1.869	-4.61827	-5.65668e-13	-1.02851e-12	-1.869	4.61827	1.13134e-12
8	12777.5	2.32673	11183.2	3.69215e-14	1.62404	4.47898	1.90923e-13	-3.49211e-13	-1.62404	-4.47898	-3.81846e-13
9	13733.8	4.36557e-11	12013.9	-1.48378e-12	1.58997	4.67749	-8.17933e-12	1.48705e-11	-1.58997	-4.67749	1.63587e-11
10	14707.2	2.36469e-11	6664	9.77838e-16	1.73908	-1.73908	-9.34775e-14	1.90672e-13	-1.73908	1.73908	1.86955e-13
11	15806.6	-3.63798e-12	13755.6	1.33825e-09	2.06345	-5.37397	1.3963e-09	4.13085e-09	-2.06345	5.37397	-2.7926e-09
