0	6.48607e-16	3.60632e-15	6.48607e-19	3.60632e-18	907.92	0	-3.02536e-15	1.4936e-15	3.33067e-16	1.26635e-15	-4.996e-16	-1.7833e-15	1.72085e-15	-4.64906e-16
1	2.3457e-10	-1.0128e-09	2.34569e-13	-1.01281e-12	907.727	0.02174	-7.96585e-14	-1.35031e-14	1.08203e-10	-9.1286e-11	-0.000932003	0.000144009	5.05997e-10	1.51352e-10
2	0.0132636	-0.00839898	1.32636e-05	-8.39898e-06	907.713	0.0216038	-1.39732e-05	-0.000204911	0.000319669	-4.61543e-05	-0.00141076	-7.9379e-05	0.000429853	0.000278261
3	0.00599137	-0.0534943	-7.27221e-06	-4.50954e-05	907.731	0.021513	0.000391061	0.000400477	-0.000382513	-0.000142037	-0.00259934	0.000155151	-0.00236451	0.00315512
4	-0.0185484	0.00836292	-2.45397e-05	6.18573e-05	907.708	0.0216588	0.000751021	6.41699e-05	0.000727975	-9.93137e-05	-0.00434838	0.000501777	0.00343353	0.000115475
5	-0.081059	0.0273072	-6.25106e-05	1.89443e-05	907.719	0.021455	-0.000416851	0.000202476	-0.000455473	-0.000358611	-0.00363858	0.000187652	-0.000913276	0.00272909
6	0.0366437	0.0145939	0.000117703	-1.27133e-05	907.708	0.0216264	-0.00025557	0.000226075	-0.000878236	-0.000238703	-0.00315456	0.000229533	-0.00265509	0.00208085
7	0.00377742	-0.0262051	-3.28662e-05	-4.0799e-05	907.722	0.0215538	2.7304e-05	-0.000222885	0.000280167	-0.000545	-0.00315443	-6.49033e-07	0.00306965	0.00164523
8	-0.025412	0.00354934	-2.91894e-05	2.97544e-05	907.726	0.0214831	-0.00059727	0.000374288	-0.000262218	-0.000102546	-0.0036143	0.000264813	0.00107155	-0.000771749
9	0.0183092	-0.00392188	4.37212e-05	-7.47122e-06	907.729	0.0214025	-0.000511689	4.79987e-06	-0.000561141	-8.88631e-06	-0.00299239	-0.0002525	-0.000876611	-0.00160162
10	-0.0408812	-0.0305303	-5.91904e-05	-2.66085e-05	907.727	0.0215344	1.33979e-05	-1.02338e-05	-0.000205265	-0.0003122	-0.00365076	-8.24547e-05	-0.00149095	0.00279696
11	-0.174712	-0.168748	-0.000133831	-0.000138217	907.76	0.0212874	0.000134212	-0.000256836	-0.000324609	0.000953523	-0.00416128	-0.000204623	-0.000479787	-0.00102319
12	0.056156	0.0798623	0.000230868	0.00024861	907.724	0.0214694	-0.000209459	6.13603e-05	0.000211266	0.000427199	-0.00179842	-0.000382774	0.00180519	-0.00219944
13	0.050222	0.0231167	-5.93398e-06	-5.67456e-05	907.724	0.0214828	-0.000252345	-0.000222576	-0.000581754	-0.000554426	-0.00309419	-9.22657e-05	-0.00146939	0.00190766
14	0.786192	0.512259	0.00073597	0.000489142	907.702	0.0205193	-0.000847021	-8.52769e-05	-4.63416e-05	-0.000145949	-0.00189042	-0.000532184	0.00135892	-9.1083e-06
