0	1969.28	0	65.3131	1.76942e-16	-2.81459e-16	-7.97973e-17	-1.36284e-16	8.32667e-17	-3.67002e-17	-9.19403e-17	1.61546e-17
1	1969.28	-3.63798e-12	55.474	-1.16959e-11	8.80101e-11	-1.59336e-13	1.14374e-13	9.6759e-11	-3.8257e-11	-0.178795	0.00281537
2	1969.28	-1.59162e-12	62.2071	0.00022046	0.000316969	8.47805e-06	0.00036789	-4.82187e-05	0.000360892	-0.177852	0.00441911
3	1969.28	-2.50111e-12	62.8105	0.000788847	-0.000173451	-0.000499966	-0.000147191	-0.000202269	0.00190543	-0.177248	0.00500062
4	1969.28	-1.29603e-11	63.3144	0.00102506	0.000625383	-0.000335438	0.000622191	-0.0024486	0.00251092	-0.178501	0.00516357
5	1969.28	-8.86757e-12	63.6393	-0.000940551	-0.00030313	0.00104127	0.000351598	-0.00352815	-0.000838464	-0.176789	0.00525915
6	1969.28	1.22782e-11	63.8381	-0.00069795	1.76854e-06	0.000983206	-0.000227178	-0.00185208	-0.00101646	-0.177643	0.00500657
7	1969.28	8.6402e-12	64.0372	0.000420903	9.6239e-05	0.00126601	0.000107515	2.24758e-05	-0.000348227	-0.177526	0.00491798
8	1969.28	-7.50333e-12	64.1956	0.000131804	0.00033289	0.00124293	0.00065436	-0.0011023	0.000224451	-0.177226	0.00511259
9	1969.28	-2.72848e-12	64.3014	0.000239468	0.000266236	0.0012151	0.000491262	-0.000623965	0.00120505	-0.177092	0.00537493
10	1969.28	-1.36424e-11	64.3448	-0.000269733	-0.000347732	0.00120353	-0.000206459	-0.002186	0.00205937	-0.177478	0.00559406
11	1969.28	-1.13687e-12	67.6071	-0.00035357	-0.00097558	0.00133633	0.00269761	-0.00120365	-0.000538747	-0.17521	0.00428532
12	1969.28	1.02318e-11	64.467	-0.00115947	-0.000202145	0.00247479	-2.36065e-05	-0.00480966	0.000748019	-0.176204	0.00469919
13	1969.28	-7.50333e-12	64.3984	-0.00025811	-0.00022477	0.00355635	0.00105214	0.00149409	-0.00173017	-0.176752	0.0046893
14	1969.28	2.95586e-12	67.8878	-0.00908443	-0.00601493	0.00328596	0.00402472	-0.0232419	0.0135361	-0.165064	0.00575089
