16.6096	-1.24957e-08	-1.93414e-07	-6.53433e-13	-7.65615e-05	-0.0055335	0.00239002
16.6096	-6.65631e-08	-1.93432e-07	-1.20719e-12	-0.00460645	0.0485598	2.08876e-06
16.6096	-3.76172e-08	-1.93433e-07	-9.10707e-13	-0.0164728	0.0464987	2.13339e-07
16.6096	-2.34886e-09	-1.93434e-07	-5.49461e-13	0.0039891	-0.00845738	1.37097e-07
16.6096	2.12853e-08	-1.93434e-07	-3.07381e-13	0.0121512	-0.0365587	1.07031e-07
16.6096	3.21287e-08	-1.93435e-07	-1.96315e-13	0.00448199	-0.0299101	9.42273e-08
16.6096	3.54501e-08	-1.93435e-07	-1.62293e-13	0.000342532	-0.0058603	9.03521e-08
16.6096	3.74097e-08	-1.93435e-07	-1.42221e-13	-0.000198608	0.00373903	8.99201e-08
16.6096	4.02216e-08	-1.93436e-07	-1.13419e-13	-0.000584899	0.00724173	9.08395e-08
16.6096	4.47342e-08	-1.93436e-07	-6.71964e-14	3.56693e-05	-0.000363387	9.23212e-08
16.6096	4.92396e-08	-1.93437e-07	-2.10481e-14	0.000485649	-0.00589975	9.38997e-08
16.6096	5.24251e-08	-1.93437e-07	1.15814e-14	0.000322957	-0.00623989	9.56164e-08
16.6096	5.41668e-08	-1.93437e-07	2.94216e-14	8.58976e-05	-0.00300547	9.75624e-08
16.6096	5.52046e-08	-1.93438e-07	4.00526e-14	4.09315e-05	-0.00304441	9.96719e-08
16.6096	5.54984e-08	-1.93438e-07	4.30631e-14	2.48594e-06	-0.0017716	1.01884e-07
16.6096	5.53426e-08	-1.93439e-07	4.14678e-14	-7.35967e-06	-0.00121418	1.04177e-07
16.6096	5.48634e-08	-1.93439e-07	3.6561e-14	-4.7863e-05	-0.00291902	1.06555e-07
16.6096	5.35869e-08	-1.9344e-07	2.34865e-14	-1.67545e-05	-0.000660871	1.09006e-07
16.6096	5.20987e-08	-1.9344e-07	8.24494e-15	-0.000198418	-0.00501472	1.11576e-07
16.6096	4.91593e-08	-1.93441e-07	-2.18622e-14	-0.000264694	-0.00421868	1.14296e-07
16.6096	4.49272e-08	-1.93441e-07	-6.52088e-14	-0.000258208	-0.00317336	1.17113e-07
16.6096	3.96505e-08	-1.93442e-07	-1.19256e-13	-0.000235478	-0.00246258	1.20007e-07
16.6096	3.34951e-08	-1.93442e-07	-1.82303e-13	-0.000366187	-0.00331959	1.23028e-07
16.6096	2.61487e-08	-1.93443e-07	-2.57549e-13	-0.000175719	-0.00143517	1.26116e-07
16.6096	1.81629e-08	-1.93443e-07	-3.39344e-13	-0.000226236	-0.00173296	1.29251e-07
16.6096	9.41026e-09	-1.93444e-07	-4.28994e-13	9.56747e-05	0.000718547	1.32388e-07
16.6096	6.92451e-10	-1.93445e-07	-5.18287e-13	0.000483772	0.00399533	1.35372e-07
16.6096	-6.84702e-09	-1.93445e-07	-5.95511e-13	0.00031133	0.00301618	1.38362e-07
16.6096	-1.35017e-08	-1.93446e-07	-6.63672e-13	0.000135959	0.0014808	1.41552e-07
16.6096	-1.97829e-08	-1.93447e-07	-7.28007e-13	0.000353797	0.00463248	1.44808e-07
16.6096	-2.45096e-08	-1.93447e-07	-7.7642e-13	6.85283e-05	0.00110679	1.48173e-07
16.6096	-2.89348e-08	-1.93448e-07	-8.21745e-13	0.000211557	0.00439901	1.51671e-07
16.6096	-3.17757e-08	-1.93449e-07	-8.50842e-13	0.000134907	0.00836775	1.55224e-07
16.6096	-3.13986e-08	-1.93449e-07	-8.46978e-13	-0.000221025	0.0084884	1.59032e-07
16.6096	-2.75947e-08	-1.9345e-07	-8.08014e-13	-0.000895092	0.0116726	1.6335e-07
16.6096	-1.88467e-08	-1.93451e-07	-7.18408e-13	-3.93646e-05	0.000367427	1.67692e-07
16.6096	-9.7293e-09	-1.93451e-07	-6.2502e-13	0.000265638	-0.00261929	1.71639e-07
16.6096	-1.54152e-09	-1.93452e-07	-5.41153e-13	0.000270854	-0.00311744	1.75527e-07
16.6096	5.44814e-09	-1.93453e-07	-4.69558e-13	0.000344393	-0.00523155	1.79452e-07
16.6096	1.02196e-08	-1.93454e-07	-4.20684e-13	0.000218843	-0.00570189	1.83466e-07
16.6096	1.24545e-08	-1.93455e-07	-3.9779e-13	5.57928e-05	-0.00577112	1.87677e-07
16.6096	1.20026e-08	-1.93456e-07	-4.02418e-13	-1.67184e-05	-0.00180338	1.92067e-07
16.6096	1.0664e-08	-1.93456e-07	-4.16126e-13	-6.38377e-05	-0.00299951	1.96584e-07
16.6096	7.80265e-09	-1.93457e-07	-4.45433e-13	-0.00010983	-0.00302112	2.01215e-07
16.6096	3.33637e-09	-1.93458e-07	-4.91178e-13	-1.56673e-05	-0.000349709	2.0589e-07
16.6096	-1.41418e-09	-1.93459e-07	-5.39835e-13	0.000108077	0.00279458	2.10503e-07
16.6096	-4.7823e-09	-1.9346e-07	-5.74331e-13	8.28621e-05	0.00369473	2.15106e-07
16.6096	-6.21553e-09	-1.93461e-07	-5.89009e-13	1.65143e-05	0.0020477	2.19804e-07
16.6096	-6.54271e-09	-1.93462e-07	-5.92359e-13	-2.02961e-06	0.0016655	2.24585e-07
16.6096	-5.93184e-09	-1.93463e-07	-5.86099e-13	-1.36838e-05	0.0014988	2.29416e-07
16.6096	-4.43919e-09	-1.93464e-07	-5.70809e-13	-2.74069e-05	0.00161914	2.34296e-07
16.6096	-1.95664e-09	-1.93465e-07	-5.45378e-13	1.88512e-05	-0.00102362	2.39199e-07
